ts_utc,sym,expiry,dte,spot,strike,cp,bid,ask,mid,last,volume,open_interest,iv,delta,gamma,vega,theta,day_open,day_high,day_low,prev_close
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,672.0,P,0.0,0.01,0.01,0.01,1,981,1.8621,-0.0012,0.0002,0.0005,-0.0073,0.01,0.01,0.01,0.015
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,683.0,P,0.0,0.01,0.02,0.02,1,236,1.5669,-0.0016,0.0003,0.0006,-0.0089,0.02,0.02,0.02,0.015
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,685.0,P,0.0,0.01,0.01,0.01,35,893,1.5133,-0.0017,0.0003,0.0007,-0.0092,0.01,0.01,0.01,0.015
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,686.0,P,0.0,0.01,0.01,0.01,1,3034,1.4866,-0.0018,0.0003,0.0007,-0.0093,0.01,0.01,0.01,0.015
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,687.0,P,0.0,0.01,0.01,0.01,6,2098,1.4598,-0.0018,0.0003,0.0007,-0.0095,0.01,0.01,0.01,0.015
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,690.0,P,0.0,0.01,0.01,0.01,73,5234,1.3796,-0.002,0.0004,0.0008,-0.01,0.01,0.01,0.01,0.015
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,691.0,P,0.0,0.01,0.01,0.01,1,2255,1.3528,-0.0021,0.0004,0.0008,-0.0102,0.01,0.01,0.01,0.015
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,692.0,P,0.0,0.01,0.01,0.01,1,4247,1.326,-0.0022,0.0004,0.0008,-0.0103,0.01,0.01,0.01,0.015
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,693.0,P,0.0,0.01,0.01,0.01,3,4987,1.2993,-0.0022,0.0004,0.0008,-0.0105,0.01,0.01,0.01,0.015
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,694.0,P,0.0,0.01,0.01,0.01,8,7433,1.2726,-0.0023,0.0004,0.0009,-0.0107,0.01,0.01,0.01,0.015
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,695.0,P,0.0,0.01,0.01,0.01,6,3344,1.2458,-0.0024,0.0005,0.0009,-0.0108,0.01,0.01,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,696.0,P,0.0,0.01,0.01,0.01,7,864,1.219,-0.0024,0.0005,0.0009,-0.011,0.01,0.01,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,697.0,P,0.0,0.01,0.01,0.01,1,4061,1.1923,-0.0025,0.0005,0.001,-0.0112,0.01,0.01,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,698.0,P,0.0,0.01,0.01,0.01,14,6949,1.1655,-0.0026,0.0005,0.001,-0.0114,0.01,0.01,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,699.0,P,0.0,0.01,0.01,0.01,1,1299,1.1388,-0.0027,0.0006,0.001,-0.0116,0.01,0.01,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,700.0,P,0.0,0.01,0.01,0.01,365,4346,1.112,-0.0028,0.0006,0.001,-0.0118,0.02,0.02,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,701.0,P,0.0,0.01,0.01,0.01,1227,3460,1.0852,-0.0029,0.0006,0.0011,-0.012,0.01,0.01,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,702.0,P,0.0,0.01,0.01,0.01,12978,709,1.0584,-0.003,0.0007,0.0011,-0.0121,0.01,0.02,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,703.0,P,0.0,0.01,0.01,0.01,13850,1072,1.0316,-0.0031,0.0007,0.0012,-0.0123,0.01,0.02,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,704.0,P,0.0,0.01,0.01,0.01,4108,1255,1.0048,-0.0032,0.0007,0.0012,-0.0125,0.01,0.02,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,705.0,P,0.0,0.01,0.01,0.01,2451,927,0.9779,-0.0034,0.0008,0.0012,-0.0127,0.01,0.02,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,706.0,P,0.0,0.01,0.01,0.01,5091,335,0.9511,-0.0035,0.0008,0.0013,-0.0129,0.02,0.02,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,707.0,P,0.0,0.01,0.01,0.01,2802,564,0.9242,-0.0036,0.0009,0.0013,-0.0131,0.01,0.02,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,708.0,P,0.0,0.01,0.01,0.01,2020,507,0.8973,-0.0038,0.0009,0.0014,-0.0133,0.01,0.02,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,709.0,P,0.0,0.01,0.01,0.01,761,481,0.8704,-0.0039,0.001,0.0014,-0.0135,0.02,0.02,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,710.0,P,0.0,0.01,0.01,0.01,732,2174,0.8434,-0.0041,0.0011,0.0015,-0.0137,0.02,0.03,0.01,0.025
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,711.0,P,0.0,0.01,0.01,0.01,1593,1264,0.8164,-0.0042,0.0011,0.0015,-0.0139,0.01,0.02,0.01,0.035
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,712.0,P,0.0,0.01,0.01,0.01,1261,1268,0.7894,-0.0044,0.0012,0.0016,-0.0142,0.02,0.04,0.01,0.035
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,713.0,P,0.0,0.01,0.01,0.01,2210,495,0.7624,-0.0046,0.0013,0.0017,-0.0144,0.02,0.03,0.01,0.035
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,714.0,P,0.0,0.01,0.01,0.01,2175,631,0.7353,-0.0048,0.0014,0.0017,-0.0146,0.03,0.03,0.01,0.035
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,715.0,P,0.0,0.01,0.01,0.01,3070,1592,0.7082,-0.005,0.0015,0.0018,-0.0148,0.04,0.04,0.01,0.035
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,716.0,P,0.0,0.01,0.01,0.01,1284,776,0.681,-0.0053,0.0016,0.0019,-0.015,0.03,0.05,0.01,0.035
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,717.0,P,0.0,0.01,0.01,0.01,3364,1235,0.6538,-0.0056,0.0018,0.002,-0.0153,0.04,0.04,0.01,0.045
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,718.0,P,0.0,0.01,0.01,0.01,4273,2033,0.6265,-0.0058,0.002,0.0021,-0.0155,0.04,0.05,0.01,0.045
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,719.0,P,0.01,0.02,0.015,0.01,7012,1636,0.6705,-0.0062,0.0021,0.0022,-0.0158,0.05,0.06,0.01,0.055
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,720.0,P,0.01,0.02,0.015,0.01,7973,3246,0.6404,-0.0065,0.0023,0.0023,-0.0161,0.03,0.06,0.01,0.055
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,721.0,P,0.01,0.02,0.015,0.01,3416,1621,0.6102,-0.0069,0.0026,0.0024,-0.0164,0.06,0.08,0.01,0.065
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,722.0,P,0.01,0.02,0.015,0.01,4782,2122,0.5799,-0.0073,0.0028,0.0026,-0.0167,0.07,0.08,0.01,0.075
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,723.0,P,0.01,0.02,0.015,0.02,2918,1735,0.5495,-0.0079,0.0032,0.0027,-0.0172,0.08,0.1,0.01,0.085
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,724.0,P,0.01,0.02,0.015,0.01,4333,1516,0.519,-0.0085,0.0036,0.0029,-0.0177,0.1,0.13,0.01,0.1
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,725.0,P,0.01,0.02,0.015,0.02,12225,2522,0.4883,-0.0092,0.0041,0.0031,-0.0184,0.14,0.16,0.01,0.115
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,726.0,P,0.01,0.02,0.015,0.01,10874,2092,0.4574,-0.0101,0.0047,0.0034,-0.0193,0.15,0.19,0.01,0.145
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,727.0,P,0.01,0.02,0.015,0.02,20257,3482,0.4264,-0.0114,0.0055,0.0038,-0.0206,0.2,0.26,0.01,0.185
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,728.0,P,0.02,0.03,0.025,0.02,33781,3546,0.4224,-0.013,0.0066,0.0043,-0.0225,0.29,0.34,0.01,0.225
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,729.0,P,0.02,0.03,0.025,0.03,52889,3659,0.3893,-0.0154,0.0082,0.0049,-0.0255,0.35,0.47,0.01,0.285
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,730.0,P,0.03,0.04,0.035,0.02,86570,6461,0.374,-0.0189,0.0104,0.0059,-0.0301,0.48,0.62,0.01,0.365
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,731.0,P,0.04,0.05,0.045,0.04,65952,5589,0.3528,-0.0243,0.0137,0.0073,-0.0376,0.62,0.82,0.01,0.455
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,732.0,P,0.05,0.06,0.055,0.05,99452,3740,0.3274,-0.0328,0.0188,0.0093,-0.0498,1.01,1.08,0.03,0.575
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,733.0,P,0.07,0.08,0.075,0.07,121594,3007,0.307,-0.0464,0.0265,0.0123,-0.07,1.4,1.42,0.04,0.715
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,734.0,P,0.1,0.11,0.105,0.11,209692,2688,0.2866,-0.068,0.0379,0.0165,-0.1034,1.53,1.8,0.03,0.885
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,735.0,P,0.15,0.16,0.155,0.16,367028,7734,0.2681,-0.1022,0.0545,0.0223,-0.1591,1.96,2.29,0.07,1.085
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,736.0,P,0.24,0.25,0.245,0.24,344733,53391,0.2536,-0.1554,0.0768,0.0295,-0.2527,2.41,2.82,0.11,1.315
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,737.0,P,0.38,0.39,0.385,0.39,222157,7048,0.2437,-0.2346,0.1036,0.0376,-0.4074,2.95,3.43,0.15,1.58
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,738.0,P,0.62,0.63,0.625,0.62,167254,8321,0.2322,-0.3436,0.1298,0.0448,-0.6526,3.67,4.1,0.23,1.875
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,739.0,P,0.98,0.99,0.985,0.99,162402,3792,0.2235,-0.4795,0.1461,0.0483,-1.0223,4.46,4.85,0.34,2.215
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,740.0,P,1.5,1.51,1.505,1.5,155133,8635,0.2183,-0.6267,0.1423,0.046,-0.6855,5.03,5.74,0.51,2.595
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,741.0,P,2.15,2.22,2.185,2.22,92841,8812,0.218,-0.7574,0.1175,0.0384,-0.3811,5.94,6.66,0.76,3.035
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,742.0,P,2.95,3.05,3.0,3.2,51856,2739,0.2187,-0.8522,0.0846,0.0287,-0.2079,6.89,7.51,1.12,3.515
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,743.0,P,3.87,4.03,3.95,3.89,14709,2554,0.2238,-0.9128,0.056,0.02,-0.1134,7.7,8.37,1.61,4.07
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,744.0,P,4.79,5.02,4.905,4.83,4891,1649,0.2637,-0.9493,0.0353,0.0133,-0.0623,8.76,9.3,2.24,4.7
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,745.0,P,5.76,6.43,6.095,6.43,3010,1756,0.4,-0.9697,0.0221,0.0089,-0.0362,9.8,10.27,2.93,5.38
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,746.0,P,6.77,7.81,7.29,8.0,892,921,0.5262,-0.9801,0.0145,0.0063,-0.0238,11.08,11.08,3.93,6.13
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,747.0,P,7.79,9.28,8.535,8.21,499,995,0.6504,-0.9854,0.0103,0.0048,-0.0181,10.0,12.21,4.64,6.94
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,748.0,P,8.26,10.27,9.265,8.2,259,613,0.5999,-0.9882,0.0079,0.004,-0.0155,10.7,13.14,5.75,7.83
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,749.0,P,9.75,11.27,10.51,9.95,425,199,0.7535,-0.9898,0.0064,0.0035,-0.0142,15.68,15.68,7.89,8.83
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,750.0,P,10.78,12.06,11.42,12.0,327,420,0.787,-0.9909,0.0054,0.0032,-0.0136,16.67,16.67,7.82,9.705
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,751.0,P,11.22,13.27,12.245,10.62,54,73,0.7301,-0.9916,0.0046,0.0029,-0.0132,15.5,16.55,8.96,10.835
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,752.0,P,12.26,14.3,13.28,10.75,40,39,0.7925,-0.9923,0.004,0.0027,-0.013,15.28,16.58,10.75,11.6
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,753.0,P,13.27,15.27,14.27,16.68,128,35,0.8322,-0.9928,0.0036,0.0025,-0.0128,17.69,18.91,14.69,12.715
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,754.0,P,14.73,16.3,15.515,15.2,52,1,1.0058,-0.9933,0.0032,0.0024,-0.0126,19.09,19.09,12.31,13.715
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,755.0,P,15.27,17.27,16.27,13.61,80,19,0.9199,-0.9937,0.0028,0.0023,-0.0124,20.0,20.0,12.94,14.495
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,756.0,P,16.27,18.27,17.27,16.82,42,0,0.9629,-0.994,0.0026,0.0021,-0.0123,19.14,20.68,14.1,15.585
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,757.0,P,17.25,19.3,18.275,14.92,61,1,1.0085,-0.9944,0.0023,0.002,-0.0121,22.15,22.15,14.1,16.575
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,758.0,P,18.25,20.27,19.26,17.09,44,0,1.0417,-0.9946,0.0021,0.0019,-0.012,20.72,22.82,15.92,17.61
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,759.0,P,19.25,21.38,20.315,18.81,76,0,1.1165,-0.9949,0.0019,0.0018,-0.0118,22.62,24.96,18.8,18.625
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,760.0,P,20.25,22.29,21.27,20.15,124,0,1.131,-0.9952,0.0018,0.0018,-0.0116,22.8,26.45,17.75,19.585
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,761.0,P,21.25,23.29,22.27,20.79,164,0,1.172,-0.9954,0.0016,0.0017,-0.0115,24.31,27.44,18.72,20.585
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,762.0,P,21.78,24.78,23.28,20.81,126,0,1.2193,-0.9956,0.0015,0.0016,-0.0113,25.24,28.27,20.32,21.615
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,763.0,P,22.78,25.78,24.28,21.35,54,0,1.2599,-0.9958,0.0014,0.0015,-0.0112,26.34,27.36,21.35,22.575
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,764.0,P,24.19,26.78,25.485,24.2,150,0,1.425,-0.996,0.0013,0.0015,-0.011,27.16,30.11,21.41,23.575
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,765.0,P,25.2,27.78,26.49,25.02,107,2,1.4703,-0.9961,0.0012,0.0014,-0.0108,29.54,31.19,22.82,24.57
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,766.0,P,26.19,28.78,27.485,28.0,55,0,1.5095,-0.9963,0.0011,0.0014,-0.0107,28.96,32.18,26.0,24.945
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,767.0,P,26.94,29.78,28.36,25.5,87,0,1.4741,-0.9964,0.001,0.0013,-0.0105,29.99,31.8,25.5,25.94
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,768.0,P,27.78,30.78,29.28,28.44,71,0,1.4585,-0.9966,0.001,0.0013,-0.0104,30.29,32.79,28.44,27.575
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,769.0,P,28.78,31.78,30.28,30.43,153,0,1.4974,-0.9967,0.0009,0.0012,-0.0102,32.04,34.41,30.43,28.575
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,770.0,P,30.02,32.78,31.4,30.97,233,0,1.6209,-0.9968,0.0009,0.0012,-0.0101,33.8,35.4,30.65,28.945
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,771.0,P,30.85,33.78,32.315,31.96,75,0,1.6009,-0.997,0.0008,0.0011,-0.01,34.15,37.24,31.58,30.58
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,772.0,P,31.77,34.78,33.275,37.97,37,0,1.6089,-0.9971,0.0008,0.0011,-0.0098,35.0,38.23,34.82,31.615
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,773.0,P,32.7,35.78,34.24,38.98,43,0,1.6181,-0.9972,0.0007,0.0011,-0.0097,35.93,38.98,35.75,31.945
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,774.0,P,33.58,36.78,35.18,39.97,62,0,1.6062,-0.9972,0.0007,0.001,-0.0096,38.14,39.97,36.37,32.945
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,775.0,P,34.31,37.78,36.045,38.84,40,0,1.6704,-0.9974,0.0006,0.001,-0.0094,39.1,39.1,37.36,33.945
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,776.0,P,35.31,38.78,37.045,39.02,15,0,1.7294,-0.9974,0.0006,0.001,-0.0093,40.03,40.03,38.99,34.945
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,777.0,P,36.72,39.78,38.25,43.19,7,0,1.775,-0.9975,0.0006,0.0009,-0.0092,39.94,43.19,39.92,35.945
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,778.0,P,37.28,40.78,39.03,43.48,41,0,1.6079,-0.9976,0.0006,0.0009,-0.009,41.24,44.18,41.24,37.495
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,779.0,P,38.72,41.78,40.25,40.31,70,0,1.8482,-0.9977,0.0005,0.0009,-0.0089,42.02,44.47,40.19,38.495
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,780.0,P,39.65,42.78,41.215,41.26,70,0,1.8516,-0.9977,0.0005,0.0009,-0.0088,43.0,44.7,41.14,39.52
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,781.0,P,40.74,43.78,42.26,41.5,91,0,1.9299,-0.9978,0.0005,0.0008,-0.0086,43.93,45.72,41.47,40.495
2026-09-24T18:23:53+00:00,QQQ,2026-09-24,0,739.2164,782.0,P,41.72,44.78,43.25,42.49,52,0,1.9567,-0.9979,0.0005,0.0008,-0.0085,45.68,46.67,42.4,41.495
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,515.0,C,223.82,226.57,225.195,222.4,6,0,0.0,1.0,0.0,0.0,-0.0001,222.23,222.4,222.23,225.525
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,520.0,C,218.8,222.06,220.43,217.42,6,0,0.0,1.0,0.0,0.0,-0.0001,217.3,217.42,217.3,220.625
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,555.0,C,183.8,187.49,185.645,182.19,1,0,7.2464,1.0,0.0,0.0,-0.0004,182.19,182.19,182.19,185.67
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,560.0,C,178.8,182.49,180.645,177.24,1,0,7.0409,1.0,0.0,0.0,-0.0005,177.24,177.24,177.24,180.655
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,570.0,C,168.8,172.23,170.515,167.01,1,0,0.0,0.9999,0.0,0.0,-0.0007,167.01,167.01,167.01,170.645
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,575.0,C,163.8,167.33,165.565,162.06,1,0,5.2584,0.9999,0.0,0.0,-0.0008,162.06,162.06,162.06,165.76
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,600.0,C,138.8,142.04,140.42,136.78,10,10,0.0,0.9998,0.0,0.0001,-0.0016,136.78,136.78,136.78,140.715
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,640.0,C,98.8,102.41,100.605,96.51,2,3,3.6728,0.9995,0.0,0.0002,-0.0041,96.57,96.57,96.51,100.78
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,645.0,C,93.83,97.16,95.495,91.56,2,0,0.0,0.9994,0.0001,0.0002,-0.0045,91.62,91.62,91.56,95.695
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,665.0,C,73.8,77.23,75.515,71.01,7,0,0.0,0.999,0.0001,0.0004,-0.0066,70.56,71.01,70.43,75.635
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,666.0,C,72.8,76.23,74.515,70.06,7,0,0.0,0.999,0.0001,0.0004,-0.0067,69.61,70.06,69.48,74.665
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,667.0,C,71.87,75.23,73.55,69.12,7,0,0.0,0.999,0.0001,0.0004,-0.0068,70.06,70.06,69.12,73.725
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,668.0,C,70.8,73.99,72.395,71.57,12,0,0.0,0.9989,0.0001,0.0004,-0.0069,69.12,71.57,68.17,72.71
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,669.0,C,69.8,73.05,71.425,70.61,10,0,0.0,0.9989,0.0001,0.0004,-0.0071,68.94,70.61,66.71,71.68
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,670.0,C,68.8,71.91,70.355,66.12,5,0,0.0,0.9989,0.0001,0.0004,-0.0072,65.77,66.12,65.76,70.59
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,671.0,C,67.8,71.22,69.51,68.86,11,0,0.0,0.9988,0.0002,0.0004,-0.0073,64.87,71.71,64.87,69.675
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,672.0,C,66.8,70.22,68.51,67.9,11,0,0.0,0.9988,0.0002,0.0004,-0.0074,63.93,70.76,63.93,68.765
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,673.0,C,65.8,69.09,67.445,64.19,1,0,0.0,0.9988,0.0002,0.0004,-0.0076,64.19,64.19,64.19,67.695
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,674.0,C,64.8,68.23,66.515,67.38,2,0,0.0,0.9988,0.0002,0.0004,-0.0077,63.24,67.38,63.24,66.725
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,675.0,C,64.73,67.23,65.98,66.42,1,0,3.2901,0.9987,0.0002,0.0005,-0.0078,66.42,66.42,66.42,65.495
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,676.0,C,62.8,66.23,64.515,66.5,1,0,0.0,0.9987,0.0002,0.0005,-0.008,66.5,66.5,66.5,64.575
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,677.0,C,62.49,65.23,63.86,65.55,1,0,3.0296,0.9986,0.0002,0.0005,-0.0081,65.55,65.55,65.55,63.675
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,678.0,C,60.83,63.84,62.335,64.05,4,0,0.0,0.9986,0.0002,0.0005,-0.0082,57.29,64.24,57.29,62.675
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,679.0,C,60.4,63.2,61.8,60.04,10,0,2.8448,0.9986,0.0002,0.0005,-0.0084,56.36,63.29,56.36,61.695
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,680.0,C,60.36,62.15,61.255,59.08,7,0,3.3684,0.9985,0.0002,0.0005,-0.0085,56.57,59.08,55.71,60.695
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,681.0,C,57.83,60.86,59.345,55.63,1,0,0.0,0.9985,0.0002,0.0005,-0.0086,55.63,55.63,55.63,59.605
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,682.0,C,56.8,59.86,58.33,57.35,3,0,0.0,0.9984,0.0002,0.0006,-0.0088,54.29,57.35,54.29,58.525
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,683.0,C,55.83,59.31,57.57,56.4,3,0,1.9055,0.9984,0.0002,0.0006,-0.0089,53.36,56.4,53.36,57.615
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,684.0,C,54.8,57.88,56.34,52.73,1,0,0.0,0.9984,0.0003,0.0006,-0.0091,52.73,52.73,52.73,56.51
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,685.0,C,53.8,56.86,55.33,50.55,3,1,0.0,0.9983,0.0003,0.0006,-0.0092,51.8,51.8,50.55,55.525
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,686.0,C,52.8,55.99,54.395,55.38,4,0,0.0,0.9982,0.0003,0.0006,-0.0094,51.03,55.38,49.6,54.725
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,687.0,C,51.8,54.88,53.34,54.44,3,0,0.0,0.9982,0.0003,0.0006,-0.0095,50.1,54.44,48.57,53.67
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,688.0,C,50.8,54.29,52.545,47.62,2,0,0.0,0.9982,0.0003,0.0007,-0.0097,49.24,49.24,47.62,52.65
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,689.0,C,49.83,53.2,51.515,46.54,5,0,0.0,0.9981,0.0003,0.0007,-0.0098,46.07,48.3,46.07,51.7
2026-09-24T18:45:49+00:00,QQQ,2026-09-24,0,740.62,690.0,C,48.8,52.15,50.475,45.59,46,32,0.0,0.998,0.0003,0.0007,-0.01,45.06,47.2,45.06,50.69
